event_id,date,minute,added_time,is_bf,in_sofa_id,in_name,in_player_id,out_sofa_id,out_name,out_player_id,injury
12183469,2025-09-09,85,0,0,547494,Zizo,,1048067,Osama Faisal,,0
12183469,2025-09-09,85,0,0,873551,Mostafa Mohamed,,295361,Mahmoud Trézéguet,,0
12183469,2025-09-09,86,0,0,918506,Mohanad Lasheen,,1092709,Ahmed Nabil Koka,,0
12183469,2025-09-09,90,1,1,850011,Mohamed Konaté,mohamed-konate,806244,Ibrahim Blati Tourè,blati-toure,0
12183469,2025-09-09,90,5,0,1063327,Hossam Abdelmaguid,,159665,Mohamed Salah,,0
12183427,2025-10-08,68,0,0,2080821,Samuel Gandi,,48978,Kei Kamara,,0
12183427,2025-10-08,69,0,0,990486,Alhassan Koroma,,1000101,Abu Dumbuya,,0
12183427,2025-10-08,69,0,0,2074858,John Bilili Sesay,,889275,Sallieu Tarawallie,,0
12183427,2025-10-08,73,0,1,1506773,Mohamed Ouédraogo,mohamed-ouedraogo,1183551,Mohamed Zougrana,mohamed-zougrana,0
12183427,2025-10-08,74,0,1,1897363,Josué Tiendrebeogo,josue-tiendrebeogo,2399613,Abdul Ayinde,abdoul-ayinde,0
12183427,2025-10-08,81,0,1,1492520,Georgi Minoungou,georgi-minoungou,1106451,Dango Ouattara,dango-ouattara,0
12183427,2025-10-08,82,0,1,785883,Saidou Simporé,saidou-simpore,1099259,Ismahila Ouédraogo,ismahila-ouedraogo,0
12183427,2025-10-08,82,0,1,1102857,Pierre Landry Kaboré,pierre-landry-kabore,218160,Bertrand Traoré,bertrand-traore,0
12183427,2025-10-08,90,2,0,793174,Mohamed Turay,,1800044,Nathaniel Jalloh,,0
12183405,2025-10-12,57,0,0,2076076,Ahmed Hussien,,1381823,Bereket Desta,,0
12183405,2025-10-12,57,0,0,1867181,Biniam Ayten,,1924931,Bereket Waza,,0
12183405,2025-10-12,62,0,1,1102857,Pierre Landry Kaboré,pierre-landry-kabore,1106451,Dango Ouattara,dango-ouattara,0
12183405,2025-10-12,62,0,1,1492520,Georgi Minoungou,georgi-minoungou,850011,Mohamed Konaté,mohamed-konate,0
12183405,2025-10-12,63,0,0,2294753,Yetagesu Tariku,,1457873,Kitika Jemma,,0
12183405,2025-10-12,63,0,1,1897363,Josué Tiendrebeogo,josue-tiendrebeogo,865473,Stephane Aziz Ki,stephane-aziz-ki,0
12183405,2025-10-12,80,0,0,2245595,Nigatu Gebreselassie,,1139235,Chernet Gugsa,,0
12183405,2025-10-12,80,0,0,2076099,Mohammed Abera,,1502247,Wogene Gezahegn,,0
12183405,2025-10-12,83,0,1,806244,Ibrahim Blati Tourè,blati-toure,1183551,Mohamed Zougrana,mohamed-zougrana,0
13424942,2025-12-24,53,0,0,1416384,Charles Ondo,,1064103,Luís Asué,,0
13424942,2025-12-24,67,0,0,914248,Jannick Buyla,,792308,José Machín,,0
13424942,2025-12-24,68,0,0,922371,Santiago Eneme,,259063,Iban Salvador,,0
13424942,2025-12-24,70,0,1,865473,Stephane Aziz Ki,stephane-aziz-ki,1019038,Gustavo Sangaré,gustavo-sangare,0
13424942,2025-12-24,70,0,1,911719,Lassina Traoré,lassina-traore,1102857,Pierre Landry Kaboré,pierre-landry-kabore,0
13424942,2025-12-24,70,0,1,785883,Saidou Simporé,saidou-simpore,1099259,Ismahila Ouédraogo,ismahila-ouedraogo,0
13424942,2025-12-24,79,0,1,1492520,Georgi Minoungou,georgi-minoungou,218160,Bertrand Traoré,bertrand-traore,0
13424942,2025-12-24,82,0,0,949472,Marvin Anieboh,,786586,Pablo Ganet,,0
13424942,2025-12-24,82,0,0,1160222,Dorian Hanza,,1095674,Loren Zúñiga,,0
13424942,2025-12-24,89,0,1,1508537,Cyriaque Irié,cyriaque-irie,174911,Steeve Yago,steeve-yago,0
13424954,2025-12-28,13,0,0,785926,Baghdad Bounedjah,,1049534,Jaouen Hadjam,,1
13424954,2025-12-28,46,0,1,1492520,Georgi Minoungou,georgi-minoungou,1183551,Mohamed Zougrana,mohamed-zougrana,0
13424954,2025-12-28,60,0,0,1103488,Rafik Belghali,,981168,Samir Chergui,,1
13424954,2025-12-28,61,0,0,1018822,Zineddine Belaid,,158213,Riyad Mahrez,,0
13424954,2025-12-28,66,0,1,911719,Lassina Traoré,lassina-traore,1102857,Pierre Landry Kaboré,pierre-landry-kabore,0
13424954,2025-12-28,78,0,1,785883,Saidou Simporé,saidou-simpore,174911,Steeve Yago,steeve-yago,0
13424954,2025-12-28,78,0,1,1508537,Cyriaque Irié,cyriaque-irie,1019038,Gustavo Sangaré,gustavo-sangare,0
13424954,2025-12-28,87,0,0,945830,Himad Abdelli,,823733,Ismaël Bennacer,,0
13424954,2025-12-28,88,0,0,1192318,Farès Chaïbi,,1107591,Mohamed Amoura,,0
13424968,2025-12-31,46,0,1,1149858,Kilian Nikièma,kilian-nikiema,867299,Hervé Koffi,herve-koffi,1
13424968,2025-12-31,59,0,1,1108094,Adamo Nagalo,adamo-nagalo,364758,Issoufou Dayo,issoufou-dayo,0
13424968,2025-12-31,59,0,1,1106451,Dango Ouattara,dango-ouattara,1508537,Cyriaque Irié,cyriaque-irie,1
13424968,2025-12-31,60,0,0,2208865,Muhamed Tia Asad,,990622,Yasir Mozamil,,0
13424968,2025-12-31,74,0,1,1183551,Mohamed Zougrana,mohamed-zougrana,865473,Stephane Aziz Ki,stephane-aziz-ki,0
13424968,2025-12-31,74,0,1,1102857,Pierre Landry Kaboré,pierre-landry-kabore,911719,Lassina Traoré,lassina-traore,0
13424968,2025-12-31,81,0,0,2396532,Abdelsamad Manen,,1104515,Al-Gozoli Nooh,,0
13424968,2025-12-31,81,0,0,990965,Mustafa Karshom,,1169811,Mohamed Kasri,,0
13424968,2025-12-31,90,0,0,880502,Mohamed Abuaagla,,990898,Salaheldin Adil,,1
14058095,2026-01-06,42,0,1,806244,Ibrahim Blati Tourè,blati-toure,1108094,Adamo Nagalo,adamo-nagalo,0
14058095,2026-01-06,46,0,1,1492520,Georgi Minoungou,georgi-minoungou,911719,Lassina Traoré,lassina-traore,0
14058095,2026-01-06,71,0,1,218160,Bertrand Traoré,bertrand-traore,1508537,Cyriaque Irié,cyriaque-irie,0
14058095,2026-01-06,71,0,1,1006189,Issa Kaboré,issa-kabore,174911,Steeve Yago,steeve-yago,0
14058095,2026-01-06,75,0,0,940328,Jean-Philippe Krasso,,930245,Evann Guessand,,0
14058095,2026-01-06,75,0,0,1568123,Bazoumana Touré,,2087085,Yan Diomande,,0
14058095,2026-01-06,79,0,1,983282,Ousseni Bouda,ousseni-bouda,1099259,Ismahila Ouédraogo,ismahila-ouedraogo,0
14058095,2026-01-06,81,0,0,1188191,Oumar Diakité,,971037,Amad Diallo,,0
14058095,2026-01-06,81,0,0,191188,Seko Fofana,,1888002,Christ Inao Oulaï,,0
14058095,2026-01-06,90,3,0,1394342,Ousmane Diomande,,973437,Odilon Kossounou,,1
16189861,2026-06-05,46,0,1,983282,Ousseni Bouda,ousseni-bouda,1492520,Georgi Minoungou,georgi-minoungou,0
16189861,2026-06-05,46,0,1,2618161,Pakwo Gnanou,pakwo-gnanou,1019038,Gustavo Sangaré,gustavo-sangare,0
16189861,2026-06-05,60,0,0,1545186,Amir Ibragimov,,358746,Anton Miranchuk,,0
16189861,2026-06-05,60,0,0,795746,Georgiy Melkadze,,921347,Maksim Glushenkov,,0
16189861,2026-06-05,61,0,0,2067016,Kirill Danilov,,1004394,Evgeniy Morozov,,1
16189861,2026-06-05,61,0,0,919370,Maksim Petrov,,966520,Lechi Sadulaev,,0
16189861,2026-06-05,61,0,0,1432296,Matvey Kislyak,,939507,Nail Umyarov,,0
16189861,2026-06-05,61,0,0,996969,Ilya Vakhaniya,,842947,Mingiyan Beveev,,0
16189861,2026-06-05,70,0,1,785883,Saidou Simporé,saidou-simpore,1170523,Lohann Doucet,lohann-doucet,0
16189861,2026-06-05,70,0,1,1102857,Pierre Landry Kaboré,pierre-landry-kabore,850011,Mohamed Konaté,mohamed-konate,0
16189861,2026-06-05,77,0,1,1000129,Abdoul Tapsoba,abdoul-tapsoba,1106451,Dango Ouattara,dango-ouattara,0
16189861,2026-06-05,79,0,0,923985,Aleksandr Silyanov,,821475,Danil Krugovoy,,0
16189861,2026-06-05,79,0,0,845347,Ivan Oblyakov,,324353,Aleksey Miranchuk,,0
16189861,2026-06-05,88,0,1,1636036,Aboubacar Bassinga,aboubacar-bassinga,1855502,Arsène Kouassi,arsene-kouassi,0
16205035,2026-06-09,46,0,0,917236,Artem Kontsevoy,,110653,Mikhail Kozlov,,0
16205035,2026-06-09,46,0,0,1000420,Vladislav Kalinin,,981511,Gleb Shevchenko,,0
16205035,2026-06-09,60,0,1,1490960,Moise Kaboré,moise-kabore,1102857,Pierre Landry Kaboré,pierre-landry-kabore,0
16205035,2026-06-09,60,0,1,1492520,Georgi Minoungou,georgi-minoungou,983282,Ousseni Bouda,ousseni-bouda,0
16205035,2026-06-09,62,0,0,1088702,Karen Vardanyan,,1151998,Ruslan Myalkovskiy,,0
16205035,2026-06-09,70,0,0,1424808,Artem Sokolovskiy,,797646,Valeriy Gromyko,,0
16205035,2026-06-09,70,0,0,1027249,Ruslan Lisakovich,,358118,Evgeniy Yablonskiy,,0
16205035,2026-06-09,70,0,0,883953,Kirill Pechenin,,856293,Vladislav Malkevich,,0
16205035,2026-06-09,71,0,1,785883,Saidou Simporé,saidou-simpore,1170523,Lohann Doucet,lohann-doucet,0
16205035,2026-06-09,71,0,1,910053,Arthur Zagre,arthur-zagre,1099259,Ismahila Ouédraogo,ismahila-ouedraogo,0
16205035,2026-06-09,79,0,0,1006699,Yuri Kovalev,,1126180,Artem Shumanskiy,,0
16205035,2026-06-09,79,0,0,1967637,Kirill Gomanov,,889009,Max Ebong,,0
16205035,2026-06-09,79,0,1,1000129,Abdoul Tapsoba,abdoul-tapsoba,1508537,Cyriaque Irié,cyriaque-irie,0
16205035,2026-06-09,79,0,1,1636036,Aboubacar Bassinga,aboubacar-bassinga,1855502,Arsène Kouassi,arsene-kouassi,0
